POSITIVE,Everyone at the Golden Buff was willing to help us out with anything we needed. The room was clean. It was in an area that we could walk to restaurants and stores. We were there on business and would stay there again if I return to the area. The Buff restaurant was just as good and friendly. Pros: The people working at the Best Western Golden Buff made us feel comfortable and willing to answer any questions we had.
POSITIVE,WE ENJOYED OUR STAY AT BOTH PLACES. IT WAS THE NICEST WE STAYED AT DURING OUR VACATION.
POSITIVE,Beds were great.
NEUTRAL,"I was in Elkhart for business and chose this hotel for location, price and the fact that sight unseen on-line it seemed a good value for price. The staff is VERY friendly and professional, and the breakfast is better than described on the web site. But travelers do need to be aware that this hotel is a bit worn; the wash cloths were frayed and furniture seemed ""tired"". I elected not to use the in-room whirlpool bath as the nozzles looked black from either mold, or just age. In fact, when I returned to Elkhart at the end of the weekend, I found a better rate at the Hampton Inn, and the rooms were much nicer."
NEUTRAL,"It wasnt a terrible hote, fairly old, and if you book online with hotels.ca you dont get an invoice, which I didnt like because not sure if I was charged the rate quoted by hotels.ca or not."
NEUTRAL,"Cons: The sound proofing is not adequate, as I could hear people talking and snoring in adjacent rooms."
POSITIVE,The hotel staff were friendly. The price was very reasonable. The rooms were very clean. The room it self was dark but it was fine. The beds were comfortable. The only thing that I didn't like was the outside of the hotel it doesnt really match the inside. The outside looks a little old looking but all and all I had a great stay and I wil probably be [?] staying there again.
POSITIVE,Everything was great about this hotel! They made us feel right at home!
POSITIVE,"The hotel is a little older than some but super clean, great location. Jr. suites are a little small but perfect for two people. Quiet area, very close to major highway. Their guest service is great, the free breakfast is really a breakfast and very good, Starbucks coffee too! I would stay there again."
POSITIVE,Love The Best Western accommodations. We were not impressed with the housekeeping performance.
POSITIVE,"The upgrades in the bathroom faucets and shower surround. The white duvet. The cleanliness. If all Best Westerns were equal, I would choose one every time I traveled."
POSITIVE,We stayed here in August. We chose a room on the ground floor which suited our needs however there is alot of noise from the floors upstairs which kept us awake most nights. The airconditioning worked well but was too noisy to leave on at night time. Staff were pleasant and the hotel had a fantastic pool and spa. The room was very clean and the bed was very comfortable.
NEUTRAL,"The toilet of our room was clog one night, the water comes out and leaks... The hotel staff is very helpful and reacts fast, they stopped the water flow and moved us to the only available room in the hotel, which impressed us a lot. Though the room is a little bit old, but the hotel locates just at the highway entrance, there is free parking and complimentry breakfast plus free wifi, I will definitely recommend this hotel."
NEGATIVE,Room window lead to indoor pool = very loud from 8 am to 10 pm. Bathroom (tub) didn'tfeel clean
POSITIVE,"I have stayed at the Seven Oaks Regina Best Western a number of different times. What I have noticed the last few times is that they are starting to do some upgrades to there rooms and hallways. Keep up the good work. Oh, and as always Ricky's Resturant is a great place to eat. Room Tip: Bigger rooms are at the back of the hotel but, you will need to ask for the bigger room."
NEUTRAL,"Didn't realized the area of Regina the hotel is in when reservation was made. When we arrived, we were leary but saw no concerns during our stay. Check in supervisor may have been having a bad day as she was quite loud and in my opinion used some inappropriate phrases in dealing with patrons and check in clerks. Clerk we checked in with, seemed fairly new but he was doing OK. Still the supervisor seemed to closely surpervise the clerks rather than just let them do their job. It seemed the clerk was not allowed to start check in process until she told he could start. Room was spacious and quiet during the night. One side of mattress was lumpy so it may have to be changed. Overall we will consider staying at this hotel again."
POSITIVE,"Very nice place to stay ; close to the outlet mall . Staff were friendly and very helpful. The room next to us was very loud one night but there wasn;t much anyone could do about it. The staff did tell us they were sorry , Would stay there again."
POSITIVE,"Bay view is perfect. Free wifi and breakfast. Room walls are ugly white. Internet connection is quite bad, but free."
NEUTRAL,"We stayed here because of the positive reviews on Trip Advisor. HA HA HA I agree with several previous comments by guests regarding our stay. We also had difficulty using the shower head, the breakfast had less choices each morning of our stay. The therapy pool room was disgusting. I would have rather swam in a pond then in that pool! And I realize the rooms have fired doors but every time someone came or left on our floor you could here the door closing! And the front desk staff hardly had took the time to look up, much less speak with you!"
POSITIVE,Transportation to wdw. Found the building old.
POSITIVE,"Free bus i/f/o hotel to canyon visitors center (5) miles away and free route buses once inside. Hotel good for kids with (6) bowling alleys, pinball machines, pool tables for young and old, and outside pool. Also a great free breakfast soup to nuts, and hotel has (2) restaurants and sports lounge. Tusayan is a small town so these ammenities are great [?] to have on sight.The only problem I had with a friend was clothing space. There was only two dresser draws and small narrow clothes closet with safe on top self. We pretty much had to live out of our suitcases for (5) days. Third floor rooms in some parts ot the hotel had no elevator so baggage have to be schlepped up the stairs. Of course most could put up with these inconveniences so this info is for people who can't. Everything else was fine. Come see the Vegas, Hoover Dam, Grand Canyons, and Historic Route ""66"" another great 50's retro side trip in to time!!!"
POSITIVE,Knowledgeable staff Nice room good restaurant close to the Grand Canyon Visitors Center
POSITIVE,Excellent hotel for family with kids. Has an arcade and bowling alley. Food is great and the complimentary breakfast is awesome.
NEGATIVE,"When I stayed at our local Best Western I was disappointed with the smell of my room. Given it was a smoking room I just feel as though more could be done to ""freshen it up"" I also woke up and called the front desk there was a potato bug in my bed. As well when I got in the shower there was a smooshed and smeared mosquito on the shower wall. It is obvious that the house keeping staff just doesn't have enough time to do a sufficient job, I feel bad for that. Room Tip: Ask to view the room before you commit"
POSITIVE,"Pleasantly surprised with the hotel. Older hotel but clean, well maintained, comfortable bed and plenty of pillows. Continental in the morning was standard but was surprised to see baked beans as an option. Not something that I usually have for breakfast but not bad. I thought the highway noise would keep me up but I really did not hear it. I would stay again the price was right."
NEUTRAL,Good breakfast + hudge king size bed A little bit far from downtown if you have no car
NEUTRAL,"No hot water in the morning, did not get the reserved room, did not get an additional blanket after we called three times, very good breakfast."
NEUTRAL,"I have stayed at this hotel at least 3 times in about 5 years. They have made some upgrades but the hotel on a whole is not keeping up with the new modern hotels in the area. Room was clean but smelled of smoke, in non-smoking room, one day the room service did not come, and it was very loud another night when the hotel was full. The rooms are a good rate but has substandard service. Will be looking to stay somewhere else in my future trips to the area."
NEGATIVE,"This property is not deserving of the Best Western name. We found the following defects: No breakfast; yet they imply on their web site that they have a free breakfast as other Best Westerns. This is deceptive, unethical and fraudulent. We checked in at 6 p.m. and found this out at 9 p.m. My wife was tired so we stayed. The old Tv did not work. Another customer complained when I checked in. We called the front desk and it was over an hour before the overworked clerk came to get it barely working. The internet speed tested was 1 GB, then 5; but it was extremely slow. Things I downloaded at home in 25 seconds said 6 to 12 minutes. I want a full refund for lack of service. I have been a Best Western fan before this episode. I have a hunch any Best Western that does not serve breakfast is sub-standard in all services. They are merely taking advantage of the brand signature and misleading customers for personal gain. I am writing this from a Super Eight motel in Castlegar that has a plasma TV, fast internet, clean rooms and breakfast. I passed up two Best Westerns that did not serve breakfast and will never stay at one that misuses the brand name. Lew"
POSITIVE,"I stay at this Best Western every time I visit my son at TCU, which is only 11 miles away. While not in the middle of downtown Ft. Worth, it is very convenient to shopping and dining. Also, the gas in this area is generally quite a bit cheaper than in other parts of Ft. Worth. The rooms are clean and spacious. The breakfast has a very good selection and is available longer than at many other hotels. The front desk staff is outstanding! Rick is always very helpful and accommodating. You can't beat this hotel for the cost and quality."
NEUTRAL,"The best thing this hotel had going for it was the close proximity to Little Italy. We asked for a non smoking room and whilst that was given to us it certainly didn't smell like non smoking. The breakfast that was included in the rate was appaling! We weren't expecting much but a bit of toast and a coffee would have satisfied us, the bay maries were [?] empty of which we could see from others plates had been bacon, eggs, pancakes, perhaps sausages... There was no hot water in the urns to even have a coffee and we could not find a knife to even spread butter on the toast we had made. On the way in we were told we could only sit at the bar stool tables on bar stools, not even at the dining room tables. We attempted to spread our toast and gave up and went over the road for breakfast. After we had finished there and walked back past the bayside inn we could still see the remains of our attempted breakfast on the table inside, it hadn't even been cleaned up yet after approx half an hour or more. If you do stay here go to Little Italy for dinner, it was fantastic!"
POSITIVE,"I got a 12th floor room facing the city (east). Room was clean and bed was comfortable. I used the fridge to cool my drinks and it works just fine. A slight hum from central cooling but it's tolerable. I was there for a week but did not use any of the daily cleaning service by preference, but I was given anything I asked for - soaps, towels, etc. Old [?] school CRT in the room but watchable. High pressure water for hot showers. I took advantage of the complimentary shuttle to the airport (5-10 min) - a nice feature for me. Wireless was terrible in my room but works fine at the lobby. That's my biggest complaint - if you want internet - stay at the lower floors."
POSITIVE,"I cannot compliment your staff enough, especially Cody Beck. He was exceptionally courteous and helpful. Our room was clean and comfortable & the coffee was great. I was in town for a funeral, needless to say a last minute trip and very sad occasion for me. Your staff went out of their way to make sure that although my visit was not for pleasure, it was a very pleasant stay. I will certainly use this hotel if I ever return to Evansville."
POSITIVE,"We had an excellent 2-night stay at the Dry Creek Inn. The Tuscan Rooms are gorgeous and the hot tubs, pools, and breakfast are also very nice. The front desk staff was very friendly and helpful with winery tasting coupons etc. Room Tip: East end of Tuscan bldg by water fountain for pleasant white noise."
POSITIVE,The staff were very friendly. The room was clean and the air quality was excellent.
POSITIVE,Location was the biggest concern having never been to Nashville before. Hotel was close to shopping & restaurants. Staff was very helpful in getting us transportation so we did not have to drive to the places we wanted to see. Continential breakfast was great. All in all a great place to stay.
POSITIVE,"I've stayed in Napa and Callistoga many times, but this was my first time going further north to Healdsburg. We had a wonderful time in the area. The hotel is VERY reasonably priced for the area. Yes, it is your standard Best Western, but the employees and service were fantastic. It's nice to know that you can find a friendly, clean, and comfortable place to stay and not pay an arm and a leg. We only grabbed coffee from the breakfast buffet, because we heard such wonderful things about some of the downtown restaurants (all true), but it was great to have it available. We also didn't partake of the free shuttle to and from the casino, but that's a wonderful amenity as well."
POSITIVE,"Ashley and I had a wonderful experience at the Dry Creek Inn. We stayed in the Tuscanny Suites building with fireplace, double jet tub, patio, and flat screen with stereo. Includes the typical continental plus breakfast. Highly recommend when visiting Healdsburg. Close to town and easy access off of the 101 freeway. Happy New Year! Room Tip: Definitiely stay in the Tuscanny Section."
NEGATIVE,"No restaurant. No service and Rude. No Free Hot Breakfast. NO floors, just a Parking Lot. I called to make a reservation and I was told by the manager that this was a full service non-smoking Best Western and that my room would be on the 1st floor. There is no 1st floor, this is an old motel in a giant, empty parking lot. All of the rooms face the parking lot and all of the doors to the rooms open onto the parking lot. They were rude and combative when I said this motel was not as described. They charged my credit card even though I did not stay there. They told me on the phone they had a full hot breakfast but what they have is a coffee and donut type area in the small lobby. I had to dispute the charge on my credit card. See pictures I took of the motel. Room Tip: Keep going down the Interstate to another location. See more room tips"
POSITIVE,Service
POSITIVE,"Stayed here for one night. It is a very small room, but it was clean and the staff was very nice and the location can't be beat if you want to be on Front St. The lanai is large and comfortable and looks out on the action. Beware that the louvred bathroom door allows little privacy and that you will hear the street noise until around 1am and that it will start again early in the morning. We would stay again. Room Tip: The quietest rooms have the ""pool view"" as the lanai does not face the street. Room 36 has the largest lanai with part facing the park and part facing Front St."
NEUTRAL,"Requested an upgrade and was told that hotel was full. Very doubtful. The first room we had the A/C did not work and the room was smallish and very very dated. We were moved to the type (two double beds) but the room was larger and much more updated. A/C worked. This was an attempt to be ""resort""- had movie theater, bowling alley/restaurant/indoor putt putt golf and convention area. The movie theater only played movies at one time per night. Bowled and played putt putt. I had inquired if it was a full service breakfast--was told yes, it was not but it had very good continental breakfast selection. Asked for sit down restaurants nearby and was directed to fast food down the road--the next exit-- 5 or 6 miles down highway--had real restaurants. Not sure we would chose this hotel again. Does not live up to the Best Western Standards."
POSITIVE,"The receptionist was great, the hotel was good enough for the night we stayed there. We had no problems with the staff at all. Everyone was very friendly to us and greeted us. They even gave us recommendations on where to go in San Diego. The area that it was in was a ok. Not the best but we were only planning to stay there one night so it did the [?] job."
POSITIVE,"Your hotel, even though it is quite old and outdated was very clean and quiet. we enjoyed the restaurant and the service there. Good ocean view from where we were seated."
POSITIVE,"We had a Groupon and booked a night here on our way up the coast. The view was very nice, the beach close by and the breakfast really good. We had our teenage boys with us and they enjoyed the pool. Plenty of space in room and very clean. We'd stay again. Room Tip: Ask for ocean view See more room tips"
POSITIVE,"We were so thirsty all night long, the breakfast was only so so. the hotel was clean and the staff very friendly.Pros: Freshly washed bed lines (even the blankets) huge bonus. Cons: Vending machines not working, can't drink the tap water so the machines are very important!"
POSITIVE,"We had a wonderful experience at this Best Western. The staff was very friendly. Our room was just perfect, comfortable bed, full length mirror and big bathroom. The complimentary breakfast was very good, there was a good choice of hot and cold food. We definitely would come back here!"
NEUTRAL,"First: the water in Williams is not potable. I'll get back to that. But no other reviews mentioned it when I was looking up hotels on Trip Advisor. So I wanted to make that point. Our stay here was fine. The room was clean, the staff was helpful, the location was ideal for everything we wanted to do in Williams. (Though Williams is so small it would be tough to find a location that wasn't ideal.) We did have to drive down to downtown Williams, rather than being walking distance from everything there. But we didn't have any problems with that. The one thing that exceeded my expectations was the complimentary breakfast. It was a full hot breakfast including eggs, sausage, and make-your-own waffles. Had all the cold cereal items and obligatory beverages as well. It did seem to lack healthy choices (the only fruit was oranges, there was no yogurt or granola). But other than that, it was great. It was noisier than I expected, and I expect a lot of noise at a family hotel near the Grand Canyon. There's a lounge with live music and if you have a room close to the main entrance, the sound really carries. The music stops at 10pm, but up until then it's annoying. YOU CANNOT DRINK THE WATER IN WILLIAMS. You can bathe in it and wash things in it, but you can't drink it. There's a problem with the water supply that leads to excess manganese and iron in the water supply. This causes seasonal discoloration in the water everywhere in Williams. And the staff at this hotel told us they never drink the water even if it's clear. So be sure to bring bottled water and/or water filters if you decide to stay here. Room Tip: If you need quite early in the evening, request a room away from the lobby."
POSITIVE,The Best Western was very pleasant to stay in. A standard hotel room with a bit more space than some others. The complimentary breakfast was very good. The staff was very friendly and accommodating.Pros: The complimentary breakfast was very good - fresh and filling! Cons: The hallways had a musty odor.
NEUTRAL,4 questions ..... Try counting again!
NEUTRAL,Cost; comfortable room Noisy (re: hospitality suite outside of our room); staff dealt with our complaints but it was quite annoying the restaurant wasn't very good although the staff in both the hotel and the restaurant were excellent!
NEUTRAL,"It was close to the downtown area of Burlington and the airport, which is what we were looking for. The staff was polite and helpful. We had a hard time finding the road to turn into the hotel, and to find the front entrance."
POSITIVE,A good and clean hotel near calgary airport.
POSITIVE,"Stayed here for 1 night before Thanksgiving while driving through KC to Des Moines. $67 rate through Hotels.com ($78 with tax) is excellent for the Country Club Plaza area. Front desk staff were friendly and efficient (Even if they were on their Facebook page while working:) )Also has free parking and free breakfast! Not a great breakfast, but what do you expect for the price. New bedding was comfortable with 5 pillows on each bed. Small courtyard sitting area behind hotel (with additional parking) looked like a New Orleans style area. Warning for senior or handicapped travelers, the first floor rooms are 6-7 steps above the lobby with no elevator access. Elevator does access other floors. Walking distance to Country Club Plaza about 2-3 blocks away. They offer a free shuttle to County Club Plaza on weekends, but it was not available on Wednesday evening we stayed. 24-hour Quik-Trip (The World's BESTconvenience stores!!) next door was handy for gasoline and anything you need. Would definitely stay again! Room Tip: Warning for senior or handicapped travelers, the first floor rooms are 6-7 steps above the lobby with no elevator access. Elevator does access other floors."
POSITIVE,A couple of my friends and I stayed at this hotel for a ladies getaway. It was beautiful. The bathroom sink is jaw dropping. We loved the location because it was close to the highway and a mall.
NEUTRAL,LOOKS GOOD BUT THEY FORGOT TO CLEAN THE COFFEE MAKER
POSITIVE,"Clean, spacious room...we had two large queen beds plus a pull out sofa bed. Lots of room for a family of four which includes two teenagers. Room had a microwave and fridge. Hotel included continental breakfast ~ waffles, sausages, eggs, biscuits, french toast, cereal, breads, yogurt, fruit...enough to fill your belly to begin your day. Close to walk to many restaurants. Walgreens right outside hotel. We walked to Universal Studios ~about a 10 minute walk but there is a very busy street to cross. Hotel does provide a shuttle to Universal twice in the morning and two pick ups at night. Hotel has laundry facilities and a basic workout room. We would definitely stay here again. One of the cleanest hotels we have been at."
NEGATIVE,In town for a family funeral and had very nice service when we got there late to check in. Stepped into the room and it smelled like someone had died there!lol Was moved to a better room very quickly though. But the beds were the WORST my wife and I have ever had to sllep on! Our antique rope bed we had when we got married was more comfortable! I wish I had slept in the car! Without an elevator the 1st floor was actually up a flight of stairs so in order to carry your bags up. Thankfully we were not on the 2nd floor! Saw the front desk clerk that morning looking like he had slept in a barn. Room at the end of the hall had door propped open and it looked like someone needed to call the new show on tv called hoarders! We told the family and we all got 4 rooms in another hotel somewhere else in town.
POSITIVE,"Compimentary Breakfast, nice rooms"
POSITIVE,"Due to a last minute change of plans, I grabbed a sweet priceline deal here as I was waiting to board a late flight from LAX to SFO. Honestly, I was desperate for a place to stay and not sure what to expect. The property is very convenient to SFO and has frequent shuttle service. After arriving at the hotel around 1130pm, I was pleasantly surprised from the moment I stepped off the shuttle. Reminiscent of the motels I remember from cross country trips in the 70's the Best Western El Rancho Inn has been beautifully maintained and updated in every way. The room is clean, comfortable and well-appointed with relaxing decor and offers free internet. The king size bed has crisp clean sheets. The embroidered labels on the pillows, ""soft"" and ""firm"" are something I've only seen in upscale hotels. The bathroom is spotlessly clean and updated. The exterior grounds are nicely landscaped and maintained. Planning to be in the City by mid morning, it was convenient to take the hotel shuttle back to the airport to take BART. (The Millbrae BART station is less than a one mile walk from the hotel) Having to leave at 730 in the morning, my only disappointment was that my stay was too short."
POSITIVE,"For a budget-priced hotel, this is one of the best I've encountered anywhere. The restaurant is excellent, even compared to luxury hotels. A great experience Pros: Restaurant, cleanliness. They even sterilize the tv remote. Staff is very friendly. Cons: Small exercise room."
POSITIVE,"I was pleasantly surprised by this hotel. We had a room near the main street and it wasn't noisy at all. Parking was good though the hotel was not busy at this time so I don't know how it would be in the summer. Breakfast was very good though I would have preferred it changed up a little bit. But there were enough choices from sausage and eggs, waffles, cereal, bagels, muffins, toast, etc that we did still had plenty of variety. Breakfast area was roomy also.Room was clean, staff very helpful. We had two teenager girls and the room was plenty big enough for the 4 of us. I would definately stay here again. My only complaint is that there is no snack machine in this hotel and there is no drug store nearby. Your only choice is to go the the liquor store across the street. If eating in the area you can walk to Bob's Big Boy, Subway, Chipoltle, and a really good italian restaurant whose name I cannot remember (Reno's maybe). Taco Bell around the corner... Pros: Complimentary breakfast, refrig and microwave in room. Cons: No snack machine, only soda. Location: Much less chaotic than the hollywood area, practically walking distance to Warner Bros, 10 min drive to Hollywood Blvd, 5 min to Universal Studios."
POSITIVE,Pros: Close to Urban outfitters and a short cab ride away from Broadway.. Cons: Not the nicest interior but adequate. Thought my teens would complain but both said they wanted to stay here next time.
POSITIVE,"I travel with a dog, and Best Western has always been able to give me a room across the hall from the elevator or near an exit door on the first floor. I stayed during a volley ball tournament and was surprised at how quiet my room was. Very comfy bed and plenty of pillows. Decor a nice contemporary style. I'm never up for breakfast so I can't review that. Easy on & off I-90. Room Tip: My room was right across the hall from an elevator and yet was very quiet."
POSITIVE,"I stay for a week on a business travel, and I took this time to fill the comments, because I felt really comfortable at the hotel. The location had an extra value, the rate is fare and the rooms are what you need on a days of meetings. I can´t forget to name the great service for the housekeepers, a really kind staff and the room was always in perfect shape."
POSITIVE,"The accommodation is very good, the beds very comfortable and rooms are a good size. There is a pool which is part inside and part outside, making it ideal for all seasons. This hotel is positioned within walking distance of Galena (down a hill) , which is a beautiful, interesting old town with many original buildings dating from the 1800s. If you walk into town, you can visit the former home of President U.S.Grant on the way, or at least view it from outside. Galena has wonderful unusual shops and many restaurants and is well worth a visit."
POSITIVE,"We stayed here for a quick family getaway weekend. It is in a great location a short drive from the historic district. The hotel was mostly booked on the weekend we were in town, but there were still a couple of suites left. The slightly higher cost was not a deal-breaker, because it was still a bit of a bargain. We found the staff to be family and pet- friendly. The cute wicker basket of snacks and bottled water delivered to the room were a nice surprise. The note said to enjoy the snacks but just leave the basket. :)"
POSITIVE,"Great location if you are planning to go to a Mariners or Seahawks game, within walking distance. Also the Underground tour is close by. Hotel staff was very friendly. Beautiful character hotel, originally buildt in 1914, and has been beautifully restored."
POSITIVE,"We stayed in Best Western Woodhaven Inn because we wanted to go to the MGM Grand casino on New Year's Eve. MGM Grand's rates are quite expensive so we searched for an alternative and Best Western Woodhaven Inn was a good one we found. It is about 15 miles from downtown Detroit. The room is a nice size with a queen bed, LCD TV, small and clean bathroom. [?] Our only complaint is the spotty wi-fi internet."
POSITIVE,"Pool was nice, Drinks expensive. Long lines at Breakfast. Good Location Hotel was nice and the grounds were great. Kids loved walking to the beach. The only problem was it is a pet friendly hotel, and a large dog under us barked till 10pm, constantly, I called the desk, and they did nothing. Then the dog decided to start barking at 7am .. desk did nothing again, and at check out said nothing.."
POSITIVE,This hotel was fabulous! I couldn't believe how nice it was for the price. We had breakfast every morning in a much larger seating area than most hotels with free continental breakfast. The location was amazing. It literally is across the street from the main entrance of Universal Studios. Our only mishap came from the height of the beds. Our 4-yr old fell off the bed the first night and climbed on a chair to try to get back up because he couldn't do it himself. He had a small palette on the floor after that. Will definitely stay again.
POSITIVE,"It's already been about 3 weeks and I like to include more detail than this, so I apologize in advance. My main impression as I was there was that alot of the glowing reviews were because of the bar on site. Alcohol tends to improve the opinion of many. That being said, once I got over a slight letdown (I don't drink), I was very pleased with the motel. The beds were comfortable, the service was kind and considerate, the room was recently remodeled and had a large flat panel TV. The pool was decent and small as they usually are at Motor Inns. Even with the Tulare early morning farm odor that permeates the area most days, the value trumps it and we would stay here again for a quick, easy, cheap motor stop. We also recently stayed at the Quality Inn Tulare and the Charter Inn Tulare. All 3 are superior and can be trusted. I rank Charter #1, Best Western (this one) #2, and Quality #3. All 3 were good enough to be tops for me."
POSITIVE,Everything!!!!!!!!!!!!!!!!!!!!!!! We want to stay there the next visit to new orleans. Thank you so much. Mike & judy whitney
POSITIVE,The stay at Best Western was great. The location of hotel was very convenient for freeway access. The beds were very comfortable. Will stay there again.
NEUTRAL,"Hotel is dated but acceptable. Electrical outlets could use some work. On check-in was greeted with I'm having computer problems, be with you in 5 minutes. Hard to get to because of construction on the Neponset bridge, make sure you study your directions. Pub area was in need of some updating. We were wakened by loud guests in the hallway after midnight. The sounds from the hallway were the loudest I've ever experienced in a hotel. Not sure whether it was thin doors or thin walls. Breakfast was good as was the coffee. Free WiFi, although a little slow, is always a plus. The shuttle service worked well for us both ways. The van was clean and the drivers were polite. On our arrival back to Logan we called for the shuttle (after we got our luggage). They told us it would be there to pick us up in 25 minutes and that's exactly what it took. When we got back to our car in the hotel's parking lot our rear license plate was partially ripped off. Not sure whether someone tried to rip it off or if another vehicle accidentally clipped the rear of our car. I would guess the former because there was no other damage to the car. I would definitely consider staying here again when flying out of Boston but would hesitate leaving a car I value there.. Room Tip: Ask for a room with a water view."
POSITIVE,"We (2 adults, 3 children) stayed at this hotel for five nights and were completely impressed. We had a two bedroom corner apartment which had a washer/dryer, full kitchen, two bathrooms, kitchen, living room on the 21st floor. Terrific amount of space for the three children. The suite was excellent, everything was spotlessly clean, the beds extremely comfy. no noise from neighbouring rooms although we could hear some machine from the top of the building. The kids loved it, everything from the class elevator, to the outside hallways enchanted them on the way down to the beach and pools. The pool area was busy, during the week they had an activity team that was engaging the kids with different things, sea shell painting was one of the highlight. Wednesday there was a kids night out ($15 a child) which the kids begged to go on and thoroughly enjoyed from 5:30 to 8:30. The hotel included a lot as part of the package the following which we took advantage of. 1.)breakfast for two each day across the street, as there were 5 in our party we didn't go everyday but were able to combine the vouchers to go twice during the week... 2.)Wild Wheels Water park - we got 5 free passes to this waterpark, excellent value I think it would have cost us $120 to get in otherwise. They have a bus that will take you there on certain days. The kids loved this place. 3.)Mini Golf - just across the street from the hotel next door. Unlimited play between 1 and 7 each day. When you check in they try and get you to attend a time share presentation at the hotel next door which we declined and were not asked again at any other part of our trip. We all thoroughly enjoyed this hotel. The only item to point out that wasn't very good was the WiFi, on the 21st floor the signal would only occasionally work near the windows. Other than that everything was excellent."
POSITIVE,"We were @ the Best Western for a family reunion. The staff was wonderful ,helpful and friendly. The hotel provided free passes to the water park daily. The hotel is right on the beach. The children had alot of activities to do no one was bored. We will be using The Best Western again. Room Tip: I would suggest getting the balcony suite its has a lot of room."
POSITIVE,"Great time, Great service, Best sleep I have had in a hotel at the beach ever! The staff there was friendly and courteous. The only negative was a worn out sofa and dvd player that worked when it wanted to. Overall stay was a pleasant experience."
POSITIVE,"Without a doubt, one of the finest locations we've ever stayed at. We left the door to the balcony open at night and slept with the sound of surf lulling us to sleep. Staffed by helpful and friendly people, it was more than we expected when we booked on line. Only improvement they could possibly make would be an on site restaurant/lounge."
POSITIVE,"Always a reliable place to stay, close to everything there is to do in Myrtle Beach. Can not wait to return. Great value in off season. Minor complaints on furniture being scratched or torn, but a comfortable place for the money and great views of the ocean. Guest services always a help."
POSITIVE,"As always a great stay. Had some noisy neighbors, but not hotels fault. Close to everything wer needed and extremely courteous and friendly staff. Restaurant was good, food and service. Will stay again for sure Room Tip: We were on the space needle side and you get a little noise but great view. See more room tips"
POSITIVE,"We spent 3 nights at this hotel, with a view of the Space Needle. The hotel is a little older, but it is well maintained. Our room had middle aged furniture in good condition. Parking was $15 per night, worth it because it is a locked lot underneath the building. The surrounding neighborhood appears safe in the daytime. On one night a 2:30AM, someone was talking loudly on the street, not the hotel's fault. We did not try the breakfast buffet at $7.50 per person, but we heard from other guests that it was pretty good. We slept soundly in a comfortable bed and woke up each morning in a good mood. When we checked in, we arrived a little early--1:30PM. The desk clerk, David, told me that the room was not ready yet, would probably not be ready for another hour, and might not be ready until 4PM. Taken aback, I told him we would return. I discussed the situation with my wife and we decided that we would cancel the reservation and book a room somewhere else. When I returned to the front desk, I was greeted by a female clerk as David was busy with someone else. I explained to her that I was cancelling my 3 day reservation and that I would find another hotel that has a room ready. Within 30 seconds, she offered me a room with two queen beds in place of the reserved room of one king bed at the same rate. Not really wanting to look for another room at the last minute on a Saturday, we accepted the substitute. While our stay was satisfactory, we may sample the competition next time. I can never understand why the management of some hotels do not provide adequate training to the employees. Perhaps they have so much business that they don't need return guests. Apparently, management does not understand that travelers have enough aggravation finding the hotels that they don't need aggravation from a desk clerk! Room Tip: Make a reservation in advance and don't show up until 4PM. See more room tips"
POSITIVE,"The hotel was fine except I thought the bed was too firm and pillows almost hard. The Space needle was right across from our window. Pretty neat, especially at night."
NEUTRAL,"This hotel has a decent location and the river is pretty awesome. But the rooms are way out dated. They seem clean enough but I still had that I can't wait to get home and take a shower feeling. It reminded me of visiting my grandparents farm. The bed was musty which was the worst part. The bathroom is really cramped. They did have what looked like a fun indoor pool for kids though we didn't use it. The reservation people seemed overwhelmed but the smallest of things. The snacks lady was rude and all we got were stale chex mix, sausage, and cheese which tasted like they'd been on the plate for a couple of hours. I wouldn't stay here again. Room Tip: This hotel has been added onto so you may want to ask about what is newer."
POSITIVE,"I had points from a boutique hotel I stayed in from another country so I had this for free so I cannot complain about price--otherwise it seems to be a bit high for the value. It is a family- run business which is really nice..decent free breakfast...a bit industrial location unless you walk the 10 blocks to the subway. The ""gym"" is way too small (1 treadmill squeezed into a room) and the rooms have been updated."
POSITIVE,"Location, Cleanliness, and amenities! The restrooms could use minor updating but overall very clean!!! Next to everything! We had a great stay, close to everything. The amenities were definitely a plus!!! We will come back for sure!"
POSITIVE,"We had several criteria for choosing a hotel for our recent family holiday. Even though a small fee was charged for parking, it was nominal, considering that we didn't have to drive a distance and pay for parking. Location is an easy walk a few blocks away from Seattle Centre/Space Needle in one direction and Pike Place Market in the other plus the free bus system is only a couple of blocks down. Service is the tops, especially by Maria who deserves a medal for juggling so many tasks and still being helpful to everyone asking for assistance. We arrived a little earlier than check in time, but were able to get into our room even though the hotel was crazy busy. Rooms are on the small side, but super clean with a bar size fridge that kept our water and drinks cold, and wifi access. Air conditioning was a little noisy, but worked well. Continental breakfast had lots to choose from both hot and cold. The neighborhood was a little sketchy, but felt safe. A couple of blocks up you will find a Walgreens for snacks and any other trip necessities. Everything about the Loyal Inn, including the reasonable price makes this is an ideal place to stay in Seattle. We'll be back again. Room Tip: Ask for a room at the back if you want a little quiet. See more room tips"
NEUTRAL,Room smelt musty--non-smoking--but may have been smoking in the past. Linens need updating--not sure if bedspread etc. was as clean as it could have been. Jacuzzi sprayed water all over the room when turned on
